symbol,date,open,high,low,close,volume
KGAL.N0000,2024-08-01,115.0,115.0,115.0,112.5,1
KGAL.N0000,2024-08-02,115.0,115.0,115.0,112.5,25
KGAL.N0000,2024-08-05,116.0,116.0,114.0,112.5,20
KGAL.N0000,2024-08-06,117.75,117.75,117.75,112.5,10
KGAL.N0000,2024-08-07,117.75,117.75,117.5,112.5,27
KGAL.N0000,2024-08-08,113.0,117.0,112.0,112.5,96
KGAL.N0000,2024-08-09,117.5,117.5,117.5,112.5,4
KGAL.N0000,2024-08-12,112.5,115.0,112.5,112.5,374
KGAL.N0000,2024-08-13,112.25,115.0,111.25,112.5,59
KGAL.N0000,2024-08-15,114.75,115.0,114.75,112.5,61
KGAL.N0000,2024-08-16,115.0,115.0,115.0,112.5,1
KGAL.N0000,2024-08-20,112.25,112.25,112.0,112.0,422
KGAL.N0000,2024-08-21,112.25,112.25,112.25,112.0,40
KGAL.N0000,2024-08-22,116.5,116.5,116.25,116.25,276
KGAL.N0000,2024-08-23,115.0,117.0,115.0,116.25,51
KGAL.N0000,2024-08-26,116.0,117.0,115.0,116.5,272
KGAL.N0000,2024-08-27,113.0,113.0,112.0,112.0,1425
KGAL.N0000,2024-08-28,114.75,115.0,111.75,111.75,381
KGAL.N0000,2024-08-29,111.5,114.75,111.0,111.0,4041
KGAL.N0000,2024-08-30,110.75,110.75,110.0,110.0,500
KGAL.N0000,2024-09-03,110.5,110.5,109.75,110.0,2170
KGAL.N0000,2024-09-04,110.0,110.0,109.0,110.0,11
KGAL.N0000,2024-09-05,110.0,110.0,109.0,110.0,179
KGAL.N0000,2024-09-06,110.0,110.0,110.0,110.0,538
KGAL.N0000,2024-09-09,109.0,110.0,109.0,109.0,101
KGAL.N0000,2024-09-10,109.0,109.5,109.0,109.0,53
KGAL.N0000,2024-09-11,109.0,109.5,109.0,109.5,327
KGAL.N0000,2024-09-12,109.5,110.0,108.0,109.5,784
KGAL.N0000,2024-09-13,109.75,109.75,109.75,109.5,35
KGAL.N0000,2024-09-18,109.75,109.75,109.0,109.0,751
KGAL.N0000,2024-09-19,109.75,112.0,108.25,110.0,5046
KGAL.N0000,2024-09-20,116.0,116.0,115.0,110.0,61
KGAL.N0000,2024-09-23,108.5,112.0,108.5,110.0,53
KGAL.N0000,2024-09-24,112.0,115.0,112.0,115.0,101
KGAL.N0000,2024-09-25,112.5,115.0,112.5,115.0,3941
KGAL.N0000,2024-09-26,115.0,115.0,115.0,115.0,66
KGAL.N0000,2024-09-27,115.0,115.0,110.5,111.25,782
KGAL.N0000,2024-09-30,112.0,117.0,111.5,115.0,6144
KGAL.N0000,2024-10-01,115.0,115.25,115.0,115.25,309
KGAL.N0000,2024-10-02,115.0,115.25,115.0,115.0,4500
KGAL.N0000,2024-10-03,114.0,117.0,113.25,113.25,6555
KGAL.N0000,2024-10-07,117.0,117.0,117.0,117.0,480
KGAL.N0000,2024-10-08,114.25,114.25,114.0,114.0,202
KGAL.N0000,2024-10-10,114.25,114.25,114.25,114.0,4
KGAL.N0000,2024-10-11,114.0,117.0,114.0,116.75,1100
KGAL.N0000,2024-10-14,117.0,119.5,116.75,118.0,33103
KGAL.N0000,2024-10-15,118.0,119.75,118.0,119.0,5402
KGAL.N0000,2024-10-16,119.25,120.0,119.25,119.75,5228
KGAL.N0000,2024-10-18,120.75,120.75,118.0,118.0,2394
KGAL.N0000,2024-10-21,117.0,120.0,117.0,120.0,526
KGAL.N0000,2024-10-22,120.0,120.0,117.5,120.0,3651
KGAL.N0000,2024-10-23,118.25,118.25,117.0,117.5,808
KGAL.N0000,2024-10-24,116.5,117.0,116.0,116.25,6803
KGAL.N0000,2024-10-25,116.5,120.0,116.5,119.0,1655
KGAL.N0000,2024-10-28,116.0,116.0,116.0,119.0,1
KGAL.N0000,2024-10-29,120.0,120.0,117.0,119.75,392
KGAL.N0000,2024-10-30,120.0,121.0,117.0,120.0,1305
KGAL.N0000,2024-11-01,117.25,120.0,117.25,120.0,23
KGAL.N0000,2024-11-04,120.5,120.5,118.25,119.75,405
KGAL.N0000,2024-11-05,119.5,119.5,119.5,119.75,1
KGAL.N0000,2024-11-06,119.0,119.0,118.25,119.0,2411
KGAL.N0000,2024-11-07,120.0,124.75,119.0,121.75,2496
KGAL.N0000,2024-11-08,122.25,124.0,120.5,120.5,785
KGAL.N0000,2024-11-11,123.5,123.5,120.5,122.5,658
KGAL.N0000,2024-11-12,123.5,123.5,120.75,123.5,2860
KGAL.N0000,2024-11-13,123.75,125.0,123.0,125.0,6044
KGAL.N0000,2024-11-14,125.75,126.0,124.0,124.75,2459
KGAL.N0000,2024-11-18,125.0,125.5,123.25,125.0,11024
KGAL.N0000,2024-11-19,125.75,126.75,125.75,126.25,301
KGAL.N0000,2024-11-20,126.75,126.75,126.0,126.0,506
KGAL.N0000,2024-11-21,125.75,125.75,123.0,123.75,7367
KGAL.N0000,2024-11-22,125.0,125.0,125.0,125.0,150
KGAL.N0000,2024-11-25,121.75,122.75,118.0,121.5,2179
KGAL.N0000,2024-11-26,120.5,123.0,120.0,120.0,3214
KGAL.N0000,2024-11-27,120.75,123.75,120.5,120.5,2730
KGAL.N0000,2024-11-28,121.5,125.25,121.5,122.0,6959
KGAL.N0000,2024-11-29,124.5,124.5,121.5,121.5,109
KGAL.N0000,2024-12-02,121.5,125.5,121.5,125.0,7258
KGAL.N0000,2024-12-03,122.0,133.75,122.0,129.75,12642
KGAL.N0000,2024-12-04,130.0,133.25,130.0,130.0,266
KGAL.N0000,2024-12-05,130.0,130.25,127.0,127.25,1998
KGAL.N0000,2024-12-06,127.0,131.25,127.0,131.0,7104
KGAL.N0000,2024-12-09,130.0,133.75,130.0,132.5,15957
KGAL.N0000,2024-12-10,130.0,130.0,125.5,126.0,4078
KGAL.N0000,2024-12-11,126.5,130.0,126.25,127.0,590
KGAL.N0000,2024-12-12,126.5,127.25,126.25,126.75,7985
KGAL.N0000,2024-12-13,126.25,129.0,126.25,128.75,4583
KGAL.N0000,2024-12-16,129.75,129.75,127.0,129.75,7656
KGAL.N0000,2024-12-17,129.75,130.0,127.75,127.75,10417
KGAL.N0000,2024-12-18,128.0,128.0,125.0,126.5,4154
KGAL.N0000,2024-12-19,126.0,130.0,126.0,130.0,4665
KGAL.N0000,2024-12-20,130.0,130.0,126.0,126.25,63032
KGAL.N0000,2024-12-23,129.0,129.0,127.5,128.0,1798
KGAL.N0000,2024-12-24,127.5,129.75,126.0,129.5,10540
KGAL.N0000,2024-12-26,129.0,133.0,129.0,130.25,5945
KGAL.N0000,2024-12-27,134.0,134.5,130.0,133.25,8088
KGAL.N0000,2024-12-30,131.0,133.25,129.5,130.0,3446
KGAL.N0000,2024-12-31,129.5,131.5,129.5,130.0,2729
KGAL.N0000,2025-01-02,131.0,133.25,129.5,131.0,24003
KGAL.N0000,2025-01-03,135.5,140.0,131.0,135.5,83482
KGAL.N0000,2025-01-06,140.25,155.0,138.0,140.25,41345
KGAL.N0000,2025-01-07,137.75,149.75,135.75,137.75,10200
KGAL.N0000,2025-01-08,147.25,154.0,137.0,147.25,5380
KGAL.N0000,2025-01-09,142.0,145.0,140.75,142.0,45721
KGAL.N0000,2025-01-10,140.75,144.0,136.0,140.75,4906
KGAL.N0000,2025-01-15,143.0,143.25,138.75,143.0,587
KGAL.N0000,2025-01-16,140.0,142.5,140.0,140.0,426
KGAL.N0000,2025-01-17,139.25,143.0,133.5,139.25,15383
KGAL.N0000,2025-01-20,143.0,143.5,138.0,143.0,7793
KGAL.N0000,2025-01-21,147.0,147.25,141.75,147.0,39991
KGAL.N0000,2025-01-22,154.75,159.0,147.0,154.75,82845
KGAL.N0000,2025-01-23,152.75,157.0,151.0,152.75,35634
KGAL.N0000,2025-01-24,150.5,156.0,150.25,150.5,33272
KGAL.N0000,2025-01-27,150.25,155.0,150.0,150.25,3084
KGAL.N0000,2025-01-28,149.0,153.75,145.0,149.0,14389
KGAL.N0000,2025-01-29,152.5,152.75,149.0,152.5,8006
KGAL.N0000,2025-01-30,150.25,153.75,145.0,150.25,6359
KGAL.N0000,2025-01-31,150.0,153.5,150.0,150.0,3854
KGAL.N0000,2025-02-03,148.5,153.0,146.25,148.5,7475
KGAL.N0000,2025-02-05,142.25,150.0,142.0,142.25,9696
KGAL.N0000,2025-02-06,142.5,149.0,142.25,142.5,11174
KGAL.N0000,2025-02-07,142.75,148.0,142.25,142.75,2892
KGAL.N0000,2025-02-10,143.0,143.75,142.5,143.0,2287
KGAL.N0000,2025-02-11,146.25,155.0,145.0,146.25,37890
KGAL.N0000,2025-02-13,145.25,147.75,145.0,145.25,2619
KGAL.N0000,2025-02-14,145.25,149.0,144.0,145.25,9856
KGAL.N0000,2025-02-17,148.0,152.5,148.0,148.0,7718
KGAL.N0000,2025-02-18,148.25,149.5,142.5,148.25,8932
KGAL.N0000,2025-02-19,145.0,145.75,145.0,145.0,2530
KGAL.N0000,2025-02-20,142.0,143.0,140.0,142.0,2890
KGAL.N0000,2025-02-21,143.0,145.25,142.25,143.0,4841
KGAL.N0000,2025-02-24,134.0,145.0,131.0,134.0,12095
KGAL.N0000,2025-02-25,136.25,144.5,135.0,136.25,5052
KGAL.N0000,2025-02-27,136.25,143.0,139.75,136.25,38
KGAL.N0000,2025-02-28,138.0,140.0,138.0,138.0,1278
